CLIENT,NODE_KEY,BP_ROLE,EMAIL_ADDRESS,PHONE_NUMBER,FAX_NUMBER,WEB_ADDRESS,ADDRESS_GUID_NODE_KEY,BP_ID,COMPANY_NAME,LEGAL_FORM,CREATED_BY,CREATED_AT,CHANGED_BY,CHANGED_AT,CURRENCY_CODE,DUMMY_FIELD_BPA,APPROVAL_STATUS
100,750531BCE7BA1EDF91EAE92F3C576C23,02,supplier-yoshiko.kakuji@jateco.jp,3206580974,3206580004,http://www.jateco.jp,750531BCE7BA1EDF91EAE92F3C466C23,0100000070,JaTeCo,Inc.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,JPY,,A
100,750531BCE7BA1EDF91EAE92F3C578C23,02,supplier-alessio.galasso@tcdr.it,4580963184,4580963004,http://www.tcdr.it,750531BCE7BA1EDF91EAE92F3C46CC23,0100000071,Tessile Casa Di Roma,Srl,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,EUR,,A
100,750531BCE7BA1EDF91EAE92F3C57AC23,02,supplier-romain.le_mason@verdo.fr,1012697341,1012697004,http://www.verdo.fr,750531BCE7BA1EDF91EAE92F3C472C23,0100000072,Vente Et Réparation de Ordinateur,S.A.R.L.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,EUR,,A
100,750531BCE7BA1EDF91EAE92F3C57CC23,02,supplier-martha.calcagno@dpg.ar,7345697824,7345697004,http://www.dpg.ar,750531BCE7BA1EDF91EAE92F3C478C23,0100000073,Developement Para O Governo,S.A.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,ARS,,A
100,750531BCE7BA1EDF91EAE92F3C57EC23,02,supplier-beatriz.da_silva@brazil-tec.br,469614115,469614004,http://www.brazil-tec.br,750531BCE7BA1EDF91EAE92F3C47EC23,0100000074,Brazil Technologies,S.A.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,BRL,,A
100,750531BCE7BA1EDF91EAE92F3C580C23,02,supplier-anthony.lebouef@crtu.ca,6839542781,6839542004,http://www.crtu.ca,750531BCE7BA1EDF91EAE92F3C484C23,0100000075,C.R.T.U.,Ltd.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,CAD,,A
100,750531BCE7BA1EDF91EAE92F3C582C23,02,supplier-lisa.felske@jologa.ch,6714954542,6714954004,http://www.jologa.ch,750531BCE7BA1EDF91EAE92F3C48AC23,0100000076,Jologa,GmbH,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,CHF,,A
100,750531BCE7BA1EDF91EAE92F3C584C23,02,supplier-jonathan.d.mason@baleda.com,2483693027,2483693004,http://www.baleda.com,750531BCE7BA1EDF91EAE92F3C490C23,0100000077,Baleda,Inc.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,USD,,A
100,750531BCE7BA1EDF91EAE92F3C586C23,02,supplier-amelie.troyat@angere.fr,2094573421,2094573004,http://www.angere.fr,750531BCE7BA1EDF91EAE92F3C496C23,0100000078,Angeré,S.A.R.L.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,EUR,,A
100,750531BCE7BA1EDF91EAE92F3C588C23,02,supplier-pete_waltham@pc-gym-tec.com,4136278910,4136278004,http://www.pc-gym-tec.com,750531BCE7BA1EDF91EAE92F3C49CC23,0100000079,PC Gym Tec,Inc.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,USD,,A
100,750531BCE7BA1EDF91EAE92F3C58AC23,02,supplier-ryu.toshiro@jip.jp,3540671320,3540671004,http://www.jip.jp,750531BCE7BA1EDF91EAE92F3C4A2C23,0100000080,Japan Insurance Partner,Inc.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,JPY,,A
100,750531BCE7BA1EDF91EAE92F3C58CC23,02,supplier-jose-lopez@en-ar.ar,7315064077,7315064004,http://www.en-ar.ar,750531BCE7BA1EDF91EAE92F3C4A8C23,0100000081,Entertainment Argentinia,S.A.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,ARS,,A
100,750531BCE7BA1EDF91EAE92F3C58EC23,02,supplier-dahoma.lawla@agadc.co.za,4381762683,4381762004,http://www.agadc.co.za,750531BCE7BA1EDF91EAE92F3C4AEC23,0100000082,African Gold And Diamond Corporation,Ltd.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,ZAR,,A
100,750531BCE7BA1EDF91EAE92F3C590C23,02,supplier-jefferson.parker@pico-bit.com,9703586412,9703586004,http://www.pico-bit.com,750531BCE7BA1EDF91EAE92F3C4B4C23,0100000083,PicoBit,Inc.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,USD,,A
100,750531BCE7BA1EDF91EAE92F3C592C23,02,supplier-tamara.flaig@brl-ag.de,6843585642,6843585004,http://www.brl-ag.de,750531BCE7BA1EDF91EAE92F3C4BAC23,0100000084,Bionic Research Lab,AG,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,EUR,,A
100,750531BCE7BA1EDF91EAE92F3C594C23,02,supplier-sunita-kapoor@it-trade.in,4203876954,4203876004,http://www.it-trade.in,750531BCE7BA1EDF91EAE92F3C4C0C23,0100000085,Indian IT Trading Company,Ltd.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,INR,,A
100,750531BCE7BA1EDF91EAE92F3C596C23,02,supplier-pawel-lewandoski@catf.pl,8367920106,8367920004,http://www.catf.pl,750531BCE7BA1EDF91EAE92F3C4C6C23,0100000086,Chemia A Technicznie Fabryka,Sp.z.o.o.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,PLN,,A
100,750531BCE7BA1EDF91EAE92F3C598C23,02,supplier-laura.campillo@saitc.ar,1438907230,1438907004,http://www.saitc.ar,750531BCE7BA1EDF91EAE92F3C4CCC23,0100000087,South American IT Company,S.A.,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,ARS,,A
100,750531BCE7BA1EDF91EAE92F3C59AC23,02,supplier-jian.si@siwusha.cn,7412697340,7412697004,http://www.siwusha.cn,750531BCE7BA1EDF91EAE92F3C4D2C23,0100000088,Siwusha,CJV,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,CNY,,A
100,750531BCE7BA1EDF91EAE92F3C59CC23,02,supplier-frederik.christensen@dftc.dk,3102050749,3102050004,http://www.dftc.dk,750531BCE7BA1EDF91EAE92F3C4D8C23,0100000089,Danish Fish Trading Company,A/S,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,DKK,,A
100,750531BCE7BA1EDF91EAE92F3C59EC23,02,supplier-mirjam.schmidt@sorali.de,3102050749,3102050004,http://www.sorali.de,750531BCE7BA1EDF91EAE92F3C4DEC23,0100000090,Sorali,AG,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,750531BCE7BA1EDF91EAE92F3C194C23,20240721114929.0000000 ,EUR,,A
